human_gene_name,human_gene_acc,nmr_gene_name,nmr_gene_acc,perc_id,orthology_type,human_name_rep,nmr_name_rep,human_chr,nmr_chr
DPM1,ENSG00000000419,DPM1,ENSHGLG00000011694,94.2308,ortholog_one2one,1.0,1.0,20,15
DPP3,ENSG00000254986,DPP3,ENSHGLG00000010108,93.4871,ortholog_one2one,1.0,1.0,11,22
DPP4,ENSG00000197635,DPP4,ENSHGLG00000013383,88.2507,ortholog_one2one,1.0,1.0,2,3
DPP7,ENSG00000176978,DPP7,ENSHGLG00000012051,78.252,ortholog_one2one,1.0,1.0,9,12
DPP8,ENSG00000074603,DPP8,ENSHGLG00000014997,97.9592,ortholog_one2one,1.0,1.0,15,27
DPP9,ENSG00000142002,DPP9,ENSHGLG00000006649,92.1525,ortholog_one2one,1.0,1.0,19,29
DPPA2,ENSG00000163530,DPPA2,ENSHGLG00000035914,58.7248,ortholog_one2one,1.0,1.0,3,2
DPT,ENSG00000143196,DPT,ENSHGLG00000001646,91.0448,ortholog_one2one,1.0,1.0,1,28
DPY19L3,ENSG00000178904,DPY19L3,ENSHGLG00000008160,91.8994,ortholog_one2one,1.0,1.0,19,28
DPY30,ENSG00000162961,DPY30,ENSHGLG00000013219,98.9899,ortholog_one2one,1.0,1.0,2,4
DPYS,ENSG00000147647,DPYS,ENSHGLG00000011917,84.3931,ortholog_one2one,1.0,1.0,8,21
DPYSL2,ENSG00000092964,DPYSL2,ENSHGLG00000005797,98.2275,ortholog_one2one,1.0,1.0,8,6
DPYSL3,ENSG00000113657,DPYSL3,ENSHGLG00000013479,97.6608,ortholog_one2one,1.0,1.0,5,6
DPYSL4,ENSG00000151640,DPYSL4,ENSHGLG00000012949,93.345,ortholog_one2one,1.0,1.0,10,13
DPYSL5,ENSG00000157851,DPYSL5,ENSHGLG00000049058,98.5816,ortholog_one2one,1.0,1.0,2,4
DQX1,ENSG00000144045,DQX1,ENSHGLG00000011994,84.5714,ortholog_one2one,1.0,1.0,2,4
DRAM1,ENSG00000136048,DRAM1,ENSHGLG00000009546,82.2785,ortholog_one2one,1.0,1.0,12,17
DRAP1,ENSG00000175550,DRAP1,ENSHGLG00000044653,86.8293,ortholog_one2one,1.0,1.0,11,22
DRAXIN,ENSG00000162490,DRAXIN,ENSHGLG00000008579,80.303,ortholog_one2one,1.0,1.0,1,7
DRC1,ENSG00000157856,DRC1,ENSHGLG00000007441,77.4324,ortholog_one2one,1.0,1.0,2,4
DRC12,ENSG00000248712,DRC12,ENSHGLG00000016435,67.619,ortholog_one2one,1.0,1.0,11,5
DRC3,ENSG00000171962,ENSHGLG00000009349,ENSHGLG00000009349,82.9828,ortholog_one2one,1.0,0.0,17,
DRC7,ENSG00000159625,DRC7,ENSHGLG00000016692,84.0596,ortholog_one2one,1.0,1.0,16,7
DRD1,ENSG00000184845,DRD1,ENSHGLG00000016781,93.2584,ortholog_one2one,1.0,1.0,5,4
DRD2,ENSG00000149295,DRD2,ENSHGLG00000048213,96.8397,ortholog_one2one,1.0,1.0,11,5
DRD3,ENSG00000151577,DRD3,ENSHGLG00000018420,89.75,ortholog_one2one,1.0,1.0,3,2
DRG1,ENSG00000185721,DRG1,ENSHGLG00000015167,92.6431,ortholog_one2one,1.0,1.0,22,23
DRG2,ENSG00000108591,DRG2,ENSHGLG00000010347,99.7253,ortholog_one2one,1.0,1.0,17,20
DRGX,ENSG00000165606,DRGX,ENSHGLG00000033413,93.1559,ortholog_one2one,1.0,1.0,10,16
DROSHA,ENSG00000113360,DROSHA,ENSHGLG00000018873,98.1077,ortholog_one2one,1.0,1.0,5,16
DRP2,ENSG00000102385,DRP2,ENSHGLG00000002400,94.9843,ortholog_one2one,1.0,1.0,X,X
DSC1,ENSG00000134765,ENSHGLG00000018510,ENSHGLG00000018510,83.1473,ortholog_one2one,1.0,0.0,18,
DSC2,ENSG00000134755,ENSHGLG00000018510,ENSHGLG00000018510,83.1473,ortholog_one2one,1.0,0.0,18,
DSCAML1,ENSG00000177103,DSCAML1,ENSHGLG00000015299,98.5387,ortholog_one2one,1.0,1.0,11,5
DSCC1,ENSG00000136982,DSCC1,ENSHGLG00000011220,83.9793,ortholog_one2one,1.0,1.0,8,21
DSE,ENSG00000111817,DSE,ENSHGLG00000041966,94.9896,ortholog_one2one,1.0,1.0,6,OX090908.1
DSEL,ENSG00000171451,DSEL,ENSHGLG00000001302,92.3267,ortholog_one2one,2.0,1.0,18,18
DSG1,ENSG00000134760,DSG1,ENSHGLG00000003726,80.0763,ortholog_one2one,1.0,1.0,18,18
DSG2,ENSG00000046604,DSG2,ENSHGLG00000018540,79.2487,ortholog_one2one,1.0,1.0,18,18
DSG3,ENSG00000134757,DSG3,ENSHGLG00000033832,75.3846,ortholog_one2one,1.0,1.0,18,18
DSG4,ENSG00000175065,DSG4,ENSHGLG00000007440,80.8285,ortholog_one2one,1.0,1.0,18,18
DSN1,ENSG00000149636,DSN1,ENSHGLG00000010464,74.1573,ortholog_one2one,1.0,1.0,20,15
DSP,ENSG00000096696,DSP,ENSHGLG00000008359,94.8102,ortholog_one2one,1.0,1.0,6,9
DSTYK,ENSG00000133059,DSTYK,ENSHGLG00000006608,92.2414,ortholog_one2one,1.0,1.0,1,24
DTD1,ENSG00000125821,DTD1,ENSHGLG00000036509,77.0335,ortholog_one2one,1.0,1.0,20,15
DTD2,ENSG00000129480,DTD2,ENSHGLG00000046094,87.5,ortholog_one2one,1.0,1.0,14,2
DTHD1,ENSG00000197057,DTHD1,ENSHGLG00000006344,79.4248,ortholog_one2one,1.0,1.0,4,10
DTL,ENSG00000143476,DTL,ENSHGLG00000006063,90.2606,ortholog_one2one,1.0,1.0,1,24
DTNA,ENSG00000134769,DTNA,ENSHGLG00000002553,93.5065,ortholog_one2one,1.0,1.0,18,18
DTX1,ENSG00000135144,DTX1,ENSHGLG00000035722,95.9677,ortholog_one2one,1.0,1.0,12,23
DTX3,ENSG00000178498,DTX3,ENSHGLG00000033032,80.4035,ortholog_one2one,1.0,1.0,12,17
DTX3L,ENSG00000163840,DTX3L,ENSHGLG00000001868,68.2003,ortholog_one2one,1.0,1.0,3,2
DTX4,ENSG00000110042,DTX4,ENSHGLG00000038924,67.1053,ortholog_one2one,1.0,1.0,11,22
DTYMK,ENSG00000168393,DTYMK,ENSHGLG00000018717,84.434,ortholog_one2one,1.0,1.0,2,OX090908.1
DUOX1,ENSG00000137857,DUOX1,ENSHGLG00000014552,88.2581,ortholog_one2one,1.0,1.0,15,2
DUOX2,ENSG00000140279,DUOX2,ENSHGLG00000010033,85.178,ortholog_one2one,1.0,1.0,15,2
DUOXA1,ENSG00000140254,ENSHGLG00000013326,ENSHGLG00000013326,74.6356,ortholog_one2one,1.0,0.0,15,
DUOXA2,ENSG00000140274,DUOXA2,ENSHGLG00000019350,79.6875,ortholog_one2one,1.0,1.0,15,2
DUS1L,ENSG00000169718,DUS1L,ENSHGLG00000010316,82.2894,ortholog_one2one,1.0,1.0,17,20
DUS2,ENSG00000167264,DUS2,ENSHGLG00000018885,89.6552,ortholog_one2one,1.0,1.0,16,7
DUS3L,ENSG00000141994,DUS3L,ENSHGLG00000013475,86.1801,ortholog_one2one,1.0,1.0,19,29
DUSP1,ENSG00000120129,DUSP1,ENSHGLG00000012633,97.8202,ortholog_one2one,1.0,1.0,5,4
DUSP11,ENSG00000144048,DUSP11,ENSHGLG00000012958,78.6378,ortholog_one2one,2.0,1.0,2,4
DUSP12,ENSG00000081721,DUSP12,ENSHGLG00000038411,85.8824,ortholog_one2one,1.0,1.0,1,28
DUSP13B,ENSG00000079393,DUSP13B,ENSHGLG00000016966,58.3832,ortholog_one2one,2.0,1.0,10,13
DUSP14,ENSG00000276023,DUSP14,ENSHGLG00000033195,96.9697,ortholog_one2one,2.0,1.0,17,20
DUSP16,ENSG00000111266,DUSP16,ENSHGLG00000006977,93.3535,ortholog_one2one,2.0,1.0,12,5
DUSP19,ENSG00000162999,DUSP19,ENSHGLG00000012563,80.1843,ortholog_one2one,1.0,1.0,2,3
DUSP2,ENSG00000158050,DUSP2,ENSHGLG00000018956,84.9829,ortholog_one2one,1.0,1.0,2,4
DUSP26,ENSG00000133878,DUSP28,ENSHGLG00000014963,76.9663,ortholog_one2one,1.0,1.0,8,25
DUSP28,ENSG00000188542,DUSP28,ENSHGLG00000014963,77.8409,ortholog_one2one,1.0,1.0,2,25
DUSP29,ENSG00000188716,DUSP29,ENSHGLG00000034915,83.6364,ortholog_one2one,2.0,1.0,10,13
DUSP5,ENSG00000138166,DUSP5,ENSHGLG00000012607,94.0104,ortholog_one2one,1.0,1.0,10,13
DUSP7,ENSG00000164086,DUSP7,ENSHGLG00000012823,97.6134,ortholog_one2one,1.0,1.0,3,8
DUSP9,ENSG00000130829,DUSP9,ENSHGLG00000004236,91.3158,ortholog_one2one,1.0,1.0,X,X
DVL1,ENSG00000107404,DVL1,ENSHGLG00000015329,81.0072,ortholog_one2one,1.0,1.0,1,7
DVL2,ENSG00000004975,DVL2,ENSHGLG00000009952,91.3947,ortholog_one2one,1.0,1.0,17,20
DVL3,ENSG00000161202,DVL3,ENSHGLG00000017314,93.7405,ortholog_one2one,1.0,1.0,3,8
DXO,ENSG00000204348,DXO,ENSHGLG00000016572,88.8889,ortholog_one2one,6.0,1.0,6,13
DYDC1,ENSG00000170788,DYDC1,ENSHGLG00000005866,81.3559,ortholog_one2one,1.0,1.0,10,16
DYNC1H1,ENSG00000197102,DYNC1H1,ENSHGLG00000018183,98.7513,ortholog_one2one,1.0,1.0,14,26
DYNC1I1,ENSG00000158560,DYNC1I1,ENSHGLG00000000924,98.4076,ortholog_one2one,1.0,1.0,7,14
DYNC2H1,ENSG00000187240,DYNC2H1,ENSHGLG00000001041,93.615,ortholog_one2one,1.0,1.0,11,5
DYNC2I1,ENSG00000126870,DYNC2I1,ENSHGLG00000006228,73.7336,ortholog_one2one,1.0,1.0,7,22
DYNC2I2,ENSG00000119333,DYNC2I2,ENSHGLG00000010447,79.4776,ortholog_one2one,1.0,1.0,9,12
DYNC2LI1,ENSG00000138036,DYNC2LI1,ENSHGLG00000010574,90.3134,ortholog_one2one,1.0,1.0,2,4
DYNLRB2,ENSG00000168589,DYNLRB2,ENSHGLG00000009690,94.7917,ortholog_one2one,1.0,1.0,16,7
DYNLT1,ENSG00000146425,DYNLT1,ENSHGLG00000032132,79.646,ortholog_one2one,1.0,1.0,6,1
DYNLT2,ENSG00000184786,DYNLT2,ENSHGLG00000002545,80.9278,ortholog_one2one,2.0,1.0,6,1
DYNLT4,ENSG00000188396,DYNLT4,ENSHGLG00000049811,77.8281,ortholog_one2one,1.0,1.0,1,7
DYNLT5,ENSG00000152760,DYNLT5,ENSHGLG00000011534,74.1573,ortholog_one2one,1.0,1.0,1,19
DYRK1A,ENSG00000157540,DYRK1A,ENSHGLG00000004983,98.8064,ortholog_one2one,1.0,1.0,21,2
DYRK2,ENSG00000127334,DYRK2,ENSHGLG00000009843,97.007,ortholog_one2one,1.0,1.0,12,17
DYRK3,ENSG00000143479,DYRK3,ENSHGLG00000007167,89.2857,ortholog_one2one,1.0,1.0,1,24
DYSF,ENSG00000135636,DYSF,ENSHGLG00000007256,94.2898,ortholog_one2one,1.0,1.0,2,4
DZIP1,ENSG00000134874,DZIP1,ENSHGLG00000002976,76.4706,ortholog_one2one,1.0,1.0,13,11
DZIP1L,ENSG00000158163,DZIP1L,ENSHGLG00000014116,79.7914,ortholog_one2one,1.0,1.0,3,8
DZIP3,ENSG00000198919,DZIP3,ENSHGLG00000014321,89.3123,ortholog_one2one,1.0,1.0,3,2
E2F1,ENSG00000101412,E2F1,ENSHGLG00000009301,76.1518,ortholog_one2one,1.0,1.0,20,15
E2F2,ENSG00000007968,E2F2,ENSHGLG00000013011,86.27,ortholog_one2one,2.0,1.0,1,7
E2F3,ENSG00000112242,E2F3,ENSHGLG00000004868,95.0538,ortholog_one2one,1.0,1.0,6,9
E2F4,ENSG00000205250,E2F4,ENSHGLG00000014276,93.9467,ortholog_one2one,1.0,1.0,16,7
E2F7,ENSG00000165891,E2F7,ENSHGLG00000006491,85.3982,ortholog_one2one,1.0,1.0,12,17
E2F8,ENSG00000129173,E2F8,ENSHGLG00000008627,85.6978,ortholog_one2one,1.0,1.0,11,5
EAF2,ENSG00000145088,DMAP1,ENSHGLG00000000925,91.8,ortholog_one2one,1.0,1.0,3,7
EAPP,ENSG00000129518,EAPP,ENSHGLG00000035378,88.3803,ortholog_one2one,1.0,1.0,14,2
EARS2,ENSG00000103356,EARS2,ENSHGLG00000018646,85.2772,ortholog_one2one,1.0,1.0,16,23
EBF1,ENSG00000164330,EBF1,ENSHGLG00000015515,98.6464,ortholog_one2one,1.0,1.0,5,4
EBF2,ENSG00000221818,EBF2,ENSHGLG00000004897,99.4783,ortholog_one2one,1.0,1.0,8,6
EBF3,ENSG00000108001,EBF3,ENSHGLG00000016339,99.5161,ortholog_one2one,1.0,1.0,10,13
EBF4,ENSG00000088881,EBF4,ENSHGLG00000015872,86.255,ortholog_one2one,1.0,1.0,20,15
EBNA1BP2,ENSG00000117395,EBNA1BP2,ENSHGLG00000002849,88.8889,ortholog_one2one,1.0,1.0,1,7
EBP,ENSG00000147155,EBP,ENSHGLG00000003626,72.6087,ortholog_one2one,1.0,1.0,X,X
EBPL,ENSG00000123179,EBPL,ENSHGLG00000005678,68.932,ortholog_one2one,1.0,1.0,13,11
ECD,ENSG00000122882,SEM1,ENSHGLG00000001228,86.646,ortholog_one2one,1.0,1.0,10,14
ECEL1,ENSG00000171551,ECEL1,ENSHGLG00000004027,93.0323,ortholog_one2one,1.0,1.0,2,25
ECH1,ENSG00000104823,ECH1,ENSHGLG00000008397,75.6098,ortholog_one2one,2.0,1.0,19,28
ECHDC1,ENSG00000093144,ECHDC1,ENSHGLG00000034426,85.7143,ortholog_one2one,1.0,1.0,6,1
ECHDC2,ENSG00000121310,ECHDC2,ENSHGLG00000000790,88.0137,ortholog_one2one,1.0,1.0,1,7
ECHDC3,ENSG00000134463,ECHDC3,ENSHGLG00000038864,82.6667,ortholog_one2one,1.0,1.0,10,9
ECI1,ENSG00000167969,ECI1,ENSHGLG00000019052,73.2877,ortholog_one2one,1.0,1.0,16,23
ECI2,ENSG00000198721,ECI2,ENSHGLG00000005614,70.3911,ortholog_one2one,1.0,1.0,6,9
ECM1,ENSG00000143369,ECM1,ENSHGLG00000010310,72.5926,ortholog_one2one,1.0,1.0,1,19
ECM2,ENSG00000106823,ECM2,ENSHGLG00000008935,81.2317,ortholog_one2one,2.0,1.0,9,25
ECPAS,ENSG00000136813,ECPAS,ENSHGLG00000014272,96.0848,ortholog_one2one,1.0,1.0,9,12
ECRG4,ENSG00000119147,ECRG4,ENSHGLG00000011114,85.1351,ortholog_one2one,1.0,1.0,2,4
ECSIT,ENSG00000130159,ECSIT,ENSHGLG00000015014,72.1578,ortholog_one2one,1.0,1.0,19,29
ECT2,ENSG00000114346,ECT2,ENSHGLG00000011074,90.1532,ortholog_one2one,1.0,1.0,3,8
ECT2L,ENSG00000203734,ECT2L,ENSHGLG00000016556,79.8673,ortholog_one2one,1.0,1.0,6,1
EDA,ENSG00000158813,EDA,ENSHGLG00000000357,93.0946,ortholog_one2one,1.0,1.0,X,X
EDAR,ENSG00000135960,EDAR,ENSHGLG00000017924,89.0625,ortholog_one2one,1.0,1.0,2,4
EDARADD,ENSG00000186197,EDARADD,ENSHGLG00000043766,78.3654,ortholog_one2one,1.0,1.0,1,9
EDC3,ENSG00000179151,EDC3,ENSHGLG00000040687,94.685,ortholog_one2one,1.0,1.0,15,27
EDC4,ENSG00000038358,EDC4,ENSHGLG00000016833,95.3605,ortholog_one2one,1.0,1.0,16,7
EDEM2,ENSG00000088298,EDEM2,ENSHGLG00000039402,88.7916,ortholog_one2one,1.0,1.0,20,15
EDF1,ENSG00000107223,EDF1,ENSHGLG00000014528,67.5676,ortholog_one2one,1.0,1.0,9,12
EDIL3,ENSG00000164176,EDIL3,ENSHGLG00000013218,94.375,ortholog_one2one,1.0,1.0,5,6
EDN1,ENSG00000078401,EDN1,ENSHGLG00000004857,69.3069,ortholog_one2one,1.0,1.0,6,9
EDN2,ENSG00000127129,EDN2,ENSHGLG00000049667,65.1685,ortholog_one2one,1.0,1.0,1,7
EDNRB,ENSG00000136160,EDNRB,ENSHGLG00000010112,89.819,ortholog_one2one,1.0,1.0,13,11
EDRF1,ENSG00000107938,EDRF1,ENSHGLG00000012871,93.1348,ortholog_one2one,1.0,1.0,10,13
EEA1,ENSG00000102189,EEA1,ENSHGLG00000004855,91.6371,ortholog_one2one,1.0,1.0,12,17
EED,ENSG00000074266,EED,ENSHGLG00000001511,99.7732,ortholog_one2one,1.0,1.0,11,5
EEF1A2,ENSG00000101210,EEF1A2,ENSHGLG00000014996,100.0,ortholog_one2one,1.0,1.0,20,15
EEF1AKMT2,ENSG00000203791,EEF1AKMT2,ENSHGLG00000036735,69.4444,ortholog_one2one,1.0,1.0,10,13
EEF1AKMT3,ENSG00000123427,EEF1AKMT3,ENSHGLG00000014041,91.5929,ortholog_one2one,1.0,1.0,12,17
EEF1AKMT4,ENSG00000284753,EEF1AKMT4,ENSHGLG00000045913,85.098,ortholog_one2one,1.0,1.0,3,8
EEF1B2,ENSG00000114942,EEF1B2,ENSHGLG00000015147,96.0,ortholog_one2one,2.0,1.0,2,25
EEF1E1,ENSG00000124802,EEF1E1,ENSHGLG00000051014,91.954,ortholog_one2one,1.0,1.0,6,9
EEF1G,ENSG00000254772,EEF1G,ENSHGLG00000046941,91.8605,ortholog_one2one,1.0,1.0,11,22
EEF2,ENSG00000167658,EEF2,ENSHGLG00000007881,98.951,ortholog_one2one,1.0,1.0,19,29
EEF2K,ENSG00000103319,EEF2K,ENSHGLG00000009805,85.6552,ortholog_one2one,2.0,1.0,16,23
EEIG1,ENSG00000167106,ENSHGLG00000018015,ENSHGLG00000018015,77.8646,ortholog_one2one,1.0,0.0,9,
EEIG2,ENSG00000162636,EEIG2,ENSHGLG00000010279,96.1111,ortholog_one2one,1.0,1.0,1,19
EFCAB10,ENSG00000185055,EFCAB10,ENSHGLG00000013257,70.0787,ortholog_one2one,1.0,1.0,7,14
EFCAB11,ENSG00000140025,EFCAB11,ENSHGLG00000034118,74.2331,ortholog_one2one,1.0,1.0,14,26
EFCAB14,ENSG00000159658,EFCAB14,ENSHGLG00000005336,88.4848,ortholog_one2one,1.0,1.0,1,7
EFCAB7,ENSG00000203965,EFCAB7,ENSHGLG00000017587,79.1733,ortholog_one2one,1.0,1.0,1,19
EFCAB9,ENSG00000214360,EFCAB9,ENSHGLG00000006358,65.9898,ortholog_one2one,1.0,1.0,5,4
EFEMP1,ENSG00000115380,EFEMP1,ENSHGLG00000007156,90.6694,ortholog_one2one,1.0,1.0,2,4
EFEMP2,ENSG00000172638,EFEMP2,ENSHGLG00000012609,96.3883,ortholog_one2one,1.0,1.0,11,22
EFHB,ENSG00000163576,EFHB,ENSHGLG00000003576,77.7911,ortholog_one2one,1.0,1.0,3,9
EFHC1,ENSG00000096093,EFHC1,ENSHGLG00000009785,77.6562,ortholog_one2one,1.0,1.0,6,1
EFHD1,ENSG00000115468,EFHD1,ENSHGLG00000002845,59.322,ortholog_one2one,1.0,1.0,2,25
EFHD2,ENSG00000142634,EFHD2,ENSHGLG00000046486,95.8333,ortholog_one2one,1.0,1.0,1,7
EFL1,ENSG00000140598,EFTUD1,ENSHGLG00000011798,91.3393,ortholog_one2one,1.0,1.0,15,15
EFNA1,ENSG00000169242,EFNA1,ENSHGLG00000014389,81.4634,ortholog_one2one,1.0,1.0,1,19
EFNA3,ENSG00000143590,EFNA3,ENSHGLG00000014477,83.1933,ortholog_one2one,1.0,1.0,1,19
EFNA4,ENSG00000243364,EFNA4,ENSHGLG00000018504,87.5622,ortholog_one2one,1.0,1.0,1,19
EFNA5,ENSG00000184349,EFNA5,ENSHGLG00000014327,99.5614,ortholog_one2one,1.0,1.0,5,6
EFNB1,ENSG00000090776,EFNB1,ENSHGLG00000000418,96.8116,ortholog_one2one,1.0,1.0,X,X
EFNB2,ENSG00000125266,EFNB2,ENSHGLG00000032313,95.7958,ortholog_one2one,1.0,1.0,13,11
EFR3B,ENSG00000084710,EFR3B,ENSHGLG00000009366,92.7649,ortholog_one2one,1.0,1.0,2,4
EFS,ENSG00000100842,EFS,ENSHGLG00000006932,85.5615,ortholog_one2one,1.0,1.0,14,2
EFTUD2,ENSG00000108883,EFTUD2,ENSHGLG00000014497,98.8683,ortholog_one2one,1.0,1.0,17,20
EGFL7,ENSG00000172889,EGFL7,ENSHGLG00000019272,74.7253,ortholog_one2one,1.0,1.0,9,12
EGFL8,ENSG00000241404,EGFL8,ENSHGLG00000014379,81.9113,ortholog_one2one,7.0,1.0,6,13
EGFLAM,ENSG00000164318,EGFLAM,ENSHGLG00000003265,86.7195,ortholog_one2one,1.0,1.0,5,16
EGFR,ENSG00000146648,EGFR,ENSHGLG00000005749,89.4215,ortholog_one2one,1.0,1.0,7,1
EGLN2,ENSG00000269858,EGLN2,ENSHGLG00000002594,82.801,ortholog_one2one,1.0,1.0,19,28
EGLN3,ENSG00000129521,EGLN3,ENSHGLG00000001381,97.4895,ortholog_one2one,1.0,1.0,14,2
EGR1,ENSG00000120738,EGR1,ENSHGLG00000048168,94.5591,ortholog_one2one,1.0,1.0,5,6
EGR2,ENSG00000122877,EGR2,ENSHGLG00000007402,92.437,ortholog_one2one,1.0,1.0,10,13
EGR3,ENSG00000179388,EGR3,ENSHGLG00000040205,88.6305,ortholog_one2one,1.0,1.0,8,6
EGR4,ENSG00000135625,EGR4,ENSHGLG00000009021,88.4774,ortholog_one2one,1.0,1.0,2,4
EHBP1,ENSG00000115504,EHBP1,ENSHGLG00000007334,89.2241,ortholog_one2one,1.0,1.0,2,4
EHBP1L1,ENSG00000173442,EHBP1L1,ENSHGLG00000019070,71.5693,ortholog_one2one,1.0,1.0,11,22
EHD1,ENSG00000110047,EHD1,ENSHGLG00000010254,99.2509,ortholog_one2one,1.0,1.0,11,22
EHD2,ENSG00000024422,EHD2,ENSHGLG00000017825,96.8692,ortholog_one2one,1.0,1.0,19,29
EHD3,ENSG00000013016,EHD3,ENSHGLG00000014803,96.0748,ortholog_one2one,1.0,1.0,2,4
EHD4,ENSG00000103966,EHD4,ENSHGLG00000016918,95.0092,ortholog_one2one,1.0,1.0,15,2
EHF,ENSG00000135373,EHF,ENSHGLG00000009758,92.6667,ortholog_one2one,1.0,1.0,11,22
EHHADH,ENSG00000113790,EHHADH,ENSHGLG00000038703,78.8382,ortholog_one2one,1.0,1.0,3,8
EHMT1,ENSG00000181090,EHMT1,ENSHGLG00000013813,88.906,ortholog_one2one,1.0,1.0,9,OX090908.1
EHMT2,ENSG00000204371,EHMT2,ENSHGLG00000019509,92.4594,ortholog_one2one,7.0,1.0,6,13
EI24,ENSG00000149547,EI24,ENSHGLG00000009064,93.5103,ortholog_one2one,1.0,1.0,11,5
EID1,ENSG00000255302,EID1,ENSHGLG00000046420,77.2222,ortholog_one2one,1.0,1.0,15,2
EID2,ENSG00000176396,EID2,ENSHGLG00000045955,75.8475,ortholog_one2one,1.0,1.0,19,28
EID2B,ENSG00000176401,EID2B,ENSHGLG00000033571,63.8158,ortholog_one2one,1.0,1.0,19,28
EIF1AD,ENSG00000175376,EIF1AD,ENSHGLG00000049750,72.1212,ortholog_one2one,1.0,1.0,11,22
EIF1B,ENSG00000114784,EIF1B,ENSHGLG00000049723,100.0,ortholog_one2one,1.0,1.0,3,OX090908.1
EIF2A,ENSG00000144895,EIF2A,ENSHGLG00000019241,94.188,ortholog_one2one,1.0,1.0,3,8
EIF2AK1,ENSG00000086232,EIF2AK1,ENSHGLG00000015194,81.1111,ortholog_one2one,1.0,1.0,7,1
EIF2AK2,ENSG00000055332,EIF2AK2,ENSHGLG00000013093,61.5063,ortholog_one2one,1.0,1.0,2,4
EIF2AK3,ENSG00000172071,EIF2AK3,ENSHGLG00000014965,91.5315,ortholog_one2one,1.0,1.0,2,4
EIF2AK4,ENSG00000128829,EIF2AK4,ENSHGLG00000006278,92.2377,ortholog_one2one,1.0,1.0,15,2
EIF2B1,ENSG00000111361,EIF2B1,ENSHGLG00000014240,96.0656,ortholog_one2one,1.0,1.0,12,23
EIF2B2,ENSG00000119718,EIF2B2,ENSHGLG00000016520,96.8661,ortholog_one2one,1.0,1.0,14,26
EIF2B3,ENSG00000070785,EIF2B3,ENSHGLG00000000770,92.6991,ortholog_one2one,1.0,1.0,1,7
EIF2B4,ENSG00000115211,EIF2B4,ENSHGLG00000009335,88.9101,ortholog_one2one,1.0,1.0,2,4
EIF2B5,ENSG00000145191,EIF2B5,ENSHGLG00000017325,90.5687,ortholog_one2one,1.0,1.0,3,8
EIF2D,ENSG00000143486,EIF2D,ENSHGLG00000008498,81.9444,ortholog_one2one,1.0,1.0,1,24
EIF2S1,ENSG00000134001,EIF2S1,ENSHGLG00000015570,98.7302,ortholog_one2one,1.0,1.0,14,26
EIF3A,ENSG00000107581,EIF3A,ENSHGLG00000013260,95.5056,ortholog_one2one,1.0,1.0,10,13
EIF3F,ENSG00000175390,EIF3F,ENSHGLG00000009341,94.0171,ortholog_one2one,1.0,1.0,11,5
EIF3G,ENSG00000130811,EIF3G,ENSHGLG00000009901,83.4375,ortholog_one2one,1.0,1.0,19,29
EIF3I,ENSG00000084623,EIF3I,ENSHGLG00000045598,99.0769,ortholog_one2one,1.0,1.0,1,7
EIF3K,ENSG00000178982,EIF3K,ENSHGLG00000006367,99.0826,ortholog_one2one,2.0,1.0,19,28
EIF3L,ENSG00000100129,EIF3L,ENSHGLG00000010378,98.579,ortholog_one2one,1.0,1.0,22,5
EIF3M,ENSG00000149100,EIF3M,ENSHGLG00000005161,98.3957,ortholog_one2one,1.0,1.0,11,5
EIF4A3,ENSG00000141543,EIF4A3,ENSHGLG00000004635,99.0268,ortholog_one2one,2.0,1.0,17,20
EIF4E3,ENSG00000163412,EIF4E3,ENSHGLG00000019560,91.9283,ortholog_one2one,1.0,1.0,3,9
EIF4EBP1,ENSG00000187840,EIF4EBP1,ENSHGLG00000002957,94.9153,ortholog_one2one,1.0,1.0,8,6
EIF4EBP3,ENSG00000243056,EIF4EBP3,ENSHGLG00000036581,95.0,ortholog_one2one,1.0,1.0,5,6
EIF4ENIF1,ENSG00000184708,EIF4ENIF1,ENSHGLG00000015208,95.0254,ortholog_one2one,1.0,1.0,22,23
EIF4G1,ENSG00000114867,EIF4G1,ENSHGLG00000013899,92.1826,ortholog_one2one,1.0,1.0,3,8
EIF4G2,ENSG00000110321,EIF4G2,ENSHGLG00000007052,99.559,ortholog_one2one,1.0,1.0,11,5
EIF4G3,ENSG00000075151,EIF4G3,ENSHGLG00000015724,88.0561,ortholog_one2one,1.0,1.0,1,7
EIF5B,ENSG00000158417,EIF5B,ENSHGLG00000016367,88.7288,ortholog_one2one,1.0,1.0,2,4
EIF6,ENSG00000242372,EIF6,ENSHGLG00000010214,91.4286,ortholog_one2one,1.0,1.0,20,15
EIPR1,ENSG00000032389,EIPR1,ENSHGLG00000007917,92.5065,ortholog_one2one,1.0,1.0,2,27
ELAC1,ENSG00000141642,ELAC1,ENSHGLG00000033818,95.0413,ortholog_one2one,1.0,1.0,18,18
ELANE,ENSG00000197561,ELANE,ENSHGLG00000038657,69.9248,ortholog_one2one,2.0,1.0,19,29
ELAPOR1,ENSG00000116299,ELAPOR1,ENSHGLG00000006684,86.9168,ortholog_one2one,1.0,1.0,1,19
ELAVL1,ENSG00000066044,ELAVL1,ENSHGLG00000016101,99.6933,ortholog_one2one,1.0,1.0,19,29
ELAVL2,ENSG00000107105,ELAVL2,ENSHGLG00000005423,96.3788,ortholog_one2one,1.0,1.0,9,12
